Date,MIN,PIN,Legacy Code,Loc Code,Lead Time Mon,Lead Time Tue,Lead Time Wed,Lead Time Thu,Lead Time Fri,Lead Time Sat,Lead Time Sun,Order Model,Coordinated ordering code,Batches Min,Batches Max,Multiple Limits,Order Trigger Level,Allow Mixed Pallets,Pallet Treshhold,Allow Multiple Deliveries,Case Size,Pallet Layer,Pallet,Batch Size Selection,Effective order batch size,Min. delivery,Order parameter unit,Order parameter,AM/PM Order Send,AM/PM Delivery,PTZ flag,Non MO product,Ocado managed?,Shelving delay flag 1,Shelving delay flag 2
21/01/21,110626231,110626258,271407,990,3,3,3,3,3,3,3,MRP,,,,,,,,,"24,0",,"70,0",CASE,"24,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110700657,110700673,4974150,857,3,2,2,2,2,2,3,MRP,,,,,,,,,"5,0",,,CASE,"5,0",,QTY,"-0,01",PM,AM,Yes,No,No,0,1
21/01/21,110700657,110700673,4974150,994,3,2,2,2,2,2,3,MRP,,,,,,,,,"5,0",,,CASE,"5,0",,QTY,"-0,01",PM,AM,Yes,No,No,0,1
21/01/21,110700657,110700673,4974150,978,3,2,2,2,2,2,3,MRP,,,,,,,,,"5,0",,,CASE,"5,0",,QTY,"-0,01",PM,AM,Yes,No,No,0,1
21/01/21,110700657,110700673,4974150,803,3,2,2,2,2,2,3,MRP,,,,,,,,,"5,0",,,CASE,"5,0",,QTY,"-0,01",PM,AM,Yes,No,No,0,1
21/01/21,110700657,110700673,4974150,966,3,2,2,2,2,2,3,MRP,,,,,,,,,"5,0",,,CASE,"5,0",,QTY,"-0,01",PM,AM,Yes,No,No,0,1
21/01/21,110700657,110700673,4974150,759,3,2,2,2,2,2,3,MRP,,,,,,,,,"5,0",,,CASE,"5,0",,QTY,"-0,01",PM,AM,Yes,No,No,0,1
21/01/21,110550206,110550214,499141,719,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,110550206,110550214,499141,970,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,110550206,110550214,499141,992,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,110550206,110550214,499141,951,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,110550206,110550214,499141,982,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,110550206,110550214,499141,870,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,110550206,110550214,499141,765,2,2,2,2,2,2,2,MRP,,,,,,,,,"8,0",,,CASE,"8,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,110516294,110516307,518990,992,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516201,110516219,518971,992,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516201,110516219,518971,719,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110515961,110515970,518967,765,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110515961,110515970,518967,970,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516201,110516219,518971,870,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516147,110516180,518969,992,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516340,110516358,518991,992,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516147,110516180,518969,982,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516340,110516358,518991,951,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516340,110516358,518991,719,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516201,110516219,518971,982,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110515961,110515970,518967,951,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516294,110516307,518990,765,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516294,110516307,518990,951,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516243,110516251,518989,870,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516340,110516358,518991,982,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516147,110516180,518969,719,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110515961,110515970,518967,992,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516243,110516251,518989,719,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516147,110516180,518969,870,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516340,110516358,518991,870,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516340,110516358,518991,970,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516294,110516307,518990,982,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516147,110516180,518969,951,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516340,110516358,518991,765,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516201,110516219,518971,765,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516147,110516180,518969,970,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516201,110516219,518971,970,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516243,110516251,518989,970,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516243,110516251,518989,982,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110515961,110515970,518967,870,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516201,110516219,518971,951,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516243,110516251,518989,765,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516243,110516251,518989,951,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110515961,110515970,518967,719,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110515961,110515970,518967,982,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516147,110516180,518969,765,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516294,110516307,518990,719,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516294,110516307,518990,870,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516294,110516307,518990,970,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110516243,110516251,518989,992,3,2,2,2,2,2,,MRP,,,,,,,,,"12,0",,,CASE,"12,0",,QTY,"1,0",AM,AM,Yes,No,No,1,1
21/01/21,110626311,110626338,271408,993,3,3,3,3,3,3,3,MRP,,,,,,,,,"24,0",,"70,0",CASE,"24,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110626231,110626258,271407,952,3,3,3,3,3,3,3,MRP,,,,,,,,,"24,0",,"70,0",CASE,"24,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110626311,110626338,271408,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"24,0",,"70,0",CASE,"24,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110626311,110626338,271408,763,3,3,3,3,3,3,3,MRP,,,,,,,,,"24,0",,"70,0",CASE,"24,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110626311,110626338,271408,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"24,0",,"70,0",CASE,"24,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110626311,110626338,271408,971,3,3,3,3,3,3,3,MRP,,,,,,,,,"24,0",,"70,0",CASE,"24,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110626231,110626258,271407,809,3,3,3,3,3,3,3,MRP,,,,,,,,,"24,0",,"70,0",CASE,"24,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110626231,110626258,271407,971,3,3,3,3,3,3,3,MRP,,,,,,,,,"24,0",,"70,0",CASE,"24,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110626311,110626338,271408,952,3,3,3,3,3,3,3,MRP,,,,,,,,,"24,0",,"70,0",CASE,"24,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110626231,110626258,271407,718,3,3,3,3,3,3,3,MRP,,,,,,,,,"24,0",,"70,0",CASE,"24,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110626231,110626258,271407,763,3,3,3,3,3,3,3,MRP,,,,,,,,,"24,0",,"70,0",CASE,"24,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,110626231,110626258,271407,993,3,3,3,3,3,3,3,MRP,,,,,,,,,"24,0",,"70,0",CASE,"24,0",,QTY,"1,0",PM,AM,Yes,No,No,1,1
21/01/21,108376245,109958263,5430502,759,2,2,2,2,2,2,2,MRP,,,,,,,,,"18,0",,,CASE,"18,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,108376245,109958263,5430502,803,2,2,2,2,2,2,2,MRP,,,,,,,,,"18,0",,,CASE,"18,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,108376245,109958263,5430502,857,2,2,2,2,2,2,2,MRP,,,,,,,,,"18,0",,,CASE,"18,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,108376245,109958263,5430502,966,2,2,2,2,2,2,2,MRP,,,,,,,,,"18,0",,,CASE,"18,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,108376245,109958263,5430502,978,2,2,2,2,2,2,2,MRP,,,,,,,,,"18,0",,,CASE,"18,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,108376245,109958263,5430502,994,2,2,2,2,2,2,2,MRP,,,,,,,,,"18,0",,,CASE,"18,0",,QTY,"1,0",PM,AM,Yes,No,No,0,1
21/01/21,109628993,110620411,276005,971,2,2,2,2,2,2,2,MRP,,,,,,,,,"16,0",,,CASE,"16,0",,QTY,"384,0",PM,AM,No,No,Yes,1,1
21/01/21,109628993,110620411,276005,809,2,2,2,2,2,2,2,MRP,,,,,,,,,"16,0",,,CASE,"16,0",,QTY,"256,0",PM,AM,No,No,Yes,1,1
21/01/21,109628993,110620411,276005,952,2,2,2,2,2,2,2,MRP,,,,,,,,,"16,0",,,CASE,"16,0",,QTY,"96,0",PM,AM,No,No,Yes,1,1
21/01/21,109628993,110620411,276005,718,2,2,2,2,2,2,2,MRP,,,,,,,,,"16,0",,,CASE,"16,0",,QTY,"144,0",PM,AM,No,No,Yes,1,1
